booking_id,no_show,branch,booking_month,arrival_month,arrival_day,checkout_month,checkout_day,country,first_time,room,price,platform,num_adults,num_children
56329,0.0,Orchard,October,October,9.0,October,11.0,India,Yes,Queen,USD$ 855.68,Phone,2,0.0
40614,1.0,Orchard,March,July,30.0,August,1.0,Indonesia,Yes,Queen,SGD$ 1025.83,Email,1,1.0
35325,0.0,Changi,December,November,21.0,November,22.0,Indonesia,Yes,King,,Email,2,2.0
438,0.0,Orchard,March,October,12.0,October,14.0,Australia,Yes,Queen,,Website,1,1.0
101665,1.0,Changi,January,January,19.0,January,22.0,China,Yes,,SGD$ 869.68,Website,2,2.0
111175,1.0,Changi,January,April,15.0,April,17.0,China,Yes,King,,Website,1,0.0
57980,1.0,Orchard,February,February,27.0,March,1.0,China,Yes,,USD$ 989.91,Website,1,1.0
30024,0.0,Changi,July,August,14.0,August,15.0,China,Yes,Queen,SGD$ 779.25,Website,2,1.0
62365,1.0,Changi,May,September,19.0,September,20.0,China,Yes,King,SGD$ 823.84,Website,2,1.0
118583,0.0,Changi,April,March,16.0,March,19.0,China,Yes,Single,,Website,1,1.0
104548,0.0,Changi,June,January,27.0,January,30.0,Indonesia,Yes,King,USD$ 703.07,Email,1,0.0
29851,1.0,Orchard,September,February,15.0,February,16.0,Australia,Yes,Queen,USD$ 817.98,Agent,1,0.0
39891,0.0,Orchard,June,March,1.0,March,6.0,Japan,Yes,,SGD$ 960.42,Website,2,1.0
12742,0.0,Changi,June,January,2.0,January,3.0,Indonesia,Yes,,USD$ 677.89,Phone,2,0.0
109004,1.0,Changi,December,September,24.0,September,26.0,India,Yes,Single,SGD$ 416.6,Website,1,1.0
58300,0.0,Orchard,May,October,23.0,October,26.0,China,Yes,King,USD$ 962.07,Email,2,2.0
51042,1.0,Orchard,April,February,23.0,February,25.0,China,Yes,King,SGD$ 1208.84,Agent,2,0.0
36785,1.0,Orchard,June,August,4.0,August,6.0,Indonesia,Yes,,SGD$ 1108.06,Agent,1,0.0
34821,1.0,Changi,February,May,23.0,May,24.0,China,Yes,King,SGD$ 845.62,Agent,2,1.0
17290,0.0,Changi,October,November,22.0,November,24.0,India,Yes,King,,Phone,1,1.0
68791,1.0,Changi,December,December,5.0,December,7.0,China,Yes,King,USD$ 657.77,Website,1,2.0
102591,1.0,Orchard,February,August,11.0,August,12.0,Indonesia,Yes,Single,USD$ 492.64,Website,1,0.0
82959,0.0,Changi,August,October,21.0,October,23.0,Indonesia,Yes,King,USD$ 652.13,Email,2,1.0
68613,0.0,Changi,May,August,26.0,August,27.0,Malaysia,Yes,King,,Website,1,0.0
95894,1.0,Changi,September,June,27.0,June,29.0,China,Yes,King,USD$ 694.88,Agent,2,0.0
25291,1.0,Changi,October,October,25.0,October,27.0,China,Yes,King,USD$ 724.25,Website,1,2.0
102655,0.0,Orchard,February,February,13.0,February,14.0,China,Yes,King,USD$ 1084.0,Website,2,2.0
73916,0.0,Orchard,February,February,19.0,February,20.0,Australia,Yes,Single,SGD$ 738.07,Email,1,1.0
71889,0.0,Orchard,May,May,15.0,May,16.0,China,Yes,King,SGD$ 1335.9,Website,1,1.0
3481,0.0,Changi,January,October,25.0,October,27.0,China,Yes,King,,Website,2,0.0
26160,0.0,Orchard,November,November,16.0,November,17.0,China,Yes,King,SGD$ 1379.5,Email,1,1.0
18721,1.0,Changi,April,April,22.0,April,23.0,China,Yes,King,,Agent,one,1.0
106825,0.0,Orchard,November,July,26.0,July,28.0,India,Yes,King,SGD$ 1218.37,Email,2,1.0
75901,0.0,Changi,November,March,7.0,March,8.0,Indonesia,Yes,King,SGD$ 982.46,Phone,1,2.0
23147,0.0,Orchard,October,July,30.0,August,1.0,India,Yes,Queen,SGD$ 1007.57,Email,1,1.0
23803,0.0,Changi,May,October,1.0,October,3.0,Malaysia,Yes,King,,Website,one,2.0
6410,0.0,Changi,January,April,3.0,April,4.0,Indonesia,Yes,,SGD$ 839.91,Agent,2,1.0
73609,1.0,Orchard,January,September,23.0,September,25.0,China,Yes,Queen,SGD$ 962.86,Website,1,0.0
108562,0.0,Orchard,February,February,13.0,February,14.0,Australia,Yes,King,USD$ 1057.52,Website,2,0.0
92851,1.0,Changi,November,October,9.0,October,17.0,Japan,Yes,King,USD$ 683.92,Website,2,1.0
44629,0.0,Changi,December,September,11.0,September,12.0,India,Yes,,SGD$ 909.78,Website,2,0.0
25207,0.0,Orchard,November,April,30.0,May,1.0,Japan,Yes,,USD$ 1085.1,Email,2,2.0
109647,1.0,Changi,October,February,9.0,February,11.0,China,Yes,,USD$ 670.47,Email,2,0.0
78537,0.0,Orchard,January,March,25.0,March,27.0,Australia,Yes,King,SGD$ 1361.03,Email,2,2.0
113640,0.0,Orchard,February,February,25.0,February,26.0,Indonesia,Yes,,USD$ 1087.26,Website,1,0.0
108816,0.0,Changi,September,February,19.0,February,21.0,Australia,Yes,King,,Agent,2,1.0
78592,1.0,Changi,January,August,7.0,August,8.0,Australia,Yes,Single,,Website,1,1.0
39636,0.0,Changi,March,June,20.0,June,21.0,Japan,Yes,King,USD$ 662.0,Website,2,1.0
95916,0.0,Orchard,December,June,14.0,June,18.0,China,Yes,,SGD$ 1337.17,Website,2,1.0
37117,1.0,Changi,August,August,14.0,August,16.0,China,Yes,King,SGD$ 856.7,Agent,1,0.0
26124,1.0,Changi,May,August,14.0,August,16.0,China,Yes,King,SGD$ 912.65,Website,1,1.0
54559,0.0,Changi,January,October,25.0,October,30.0,Indonesia,Yes,King,SGD$ 985.65,Agent,2,1.0
112029,1.0,Changi,April,September,26.0,September,27.0,China,Yes,King,,Phone,1,1.0
92534,0.0,Changi,March,May,21.0,May,23.0,Indonesia,Yes,Single,SGD$ 593.49,Phone,1,1.0
111996,0.0,Changi,February,November,25.0,November,26.0,Japan,Yes,King,USD$ 713.44,Website,2,0.0
77490,1.0,Changi,July,March,10.0,March,12.0,Japan,Yes,King,USD$ 585.54,Website,1,1.0
67122,1.0,Orchard,December,February,26.0,February,27.0,China,Yes,King,,Agent,2,2.0
83200,0.0,Changi,May,April,20.0,April,22.0,Japan,Yes,King,,Email,2,2.0
55261,0.0,Changi,January,December,29.0,January,1.0,India,Yes,Queen,,Phone,two,0.0
69493,0.0,Orchard,March,February,26.0,February,27.0,China,Yes,King,USD$ 988.44,Email,1,0.0
99711,0.0,Orchard,April,September,3.0,September,4.0,China,Yes,,SGD$ 973.29,Website,2,0.0
19862,0.0,Orchard,May,October,13.0,October,16.0,Indonesia,Yes,Single,USD$ 475.54,Email,1,1.0
51640,0.0,Orchard,May,June,3.0,June,-5.0,Australia,Yes,King,USD$ 951.58,Email,1,1.0
74376,0.0,Orchard,November,May,18.0,May,20.0,Australia,Yes,,USD$ 621.76,Phone,one,0.0
116753,0.0,Changi,October,August,17.0,August,21.0,Indonesia,Yes,King,SGD$ 882.4,Phone,2,0.0
23095,1.0,Changi,July,October,30.0,November,1.0,China,Yes,King,SGD$ 950.59,Email,1,2.0
68729,1.0,Orchard,June,December,6.0,December,8.0,China,Yes,,SGD$ 627.99,Agent,one,1.0
94123,0.0,Orchard,November,April,18.0,April,19.0,Japan,Yes,King,,Agent,2,2.0
62079,1.0,Changi,February,June,11.0,June,12.0,Singapore,Yes,Queen,SGD$ 779.42,Phone,one,0.0
102636,0.0,Changi,April,June,10.0,June,12.0,Australia,Yes,Single,USD$ 404.42,Email,1,1.0
60181,1.0,Changi,April,July,25.0,July,27.0,Indonesia,Yes,King,SGD$ 879.69,Phone,1,1.0
43465,0.0,Changi,March,May,25.0,May,26.0,India,Yes,King,SGD$ 982.76,Agent,2,2.0
65711,1.0,Orchard,April,August,1.0,August,3.0,Indonesia,Yes,Queen,USD$ 684.64,Website,2,1.0
71259,0.0,Changi,March,ApriL,29.0,April,-30.0,Singapore,Yes,King,USD$ 627.71,Website,2,0.0
41745,1.0,Changi,February,August,7.0,August,9.0,China,Yes,King,SGD$ 905.69,Website,1,2.0
111417,0.0,Changi,January,November,14.0,November,15.0,China,Yes,King,USD$ 598.13,Website,1,2.0
77071,1.0,Orchard,May,October,17.0,October,18.0,Indonesia,Yes,Single,SGD$ 654.31,Email,1,1.0
112175,0.0,Changi,April,March,12.0,March,14.0,India,Yes,King,,Email,1,1.0
48905,0.0,Changi,July,January,25.0,January,-28.0,Indonesia,Yes,King,,Website,2,2.0
48584,0.0,Changi,December,March,25.0,March,26.0,Indonesia,Yes,King,USD$ 726.43,Website,2,1.0
28627,1.0,Changi,February,March,26.0,March,28.0,Malaysia,Yes,Single,SGD$ 497.64,Website,1,0.0
12673,0.0,Orchard,January,January,16.0,January,17.0,China,Yes,King,USD$ 933.26,Website,1,2.0
8726,0.0,Changi,March,May,11.0,May,15.0,India,Yes,King,SGD$ 881.4,Website,1,0.0
70946,0.0,Orchard,June,June,2.0,June,3.0,India,Yes,King,USD$ 1016.39,Agent,1,0.0
80750,1.0,Changi,November,August,18.0,August,19.0,China,Yes,King,USD$ 620.7,Website,2,2.0
112828,0.0,Orchard,November,August,31.0,September,2.0,Australia,Yes,Queen,,Email,one,0.0
45419,1.0,Orchard,September,December,21.0,December,23.0,Indonesia,Yes,King,SGD$ 1360.36,Website,1,1.0
65457,0.0,Changi,June,December,3.0,December,6.0,Indonesia,Yes,King,SGD$ 982.56,Email,2,2.0
19454,1.0,Changi,May,October,13.0,October,15.0,China,Yes,King,USD$ 669.66,Website,1,1.0
114327,0.0,Orchard,June,August,14.0,August,15.0,Indonesia,Yes,King,,Website,2,0.0
23938,0.0,Changi,August,August,19.0,September,2.0,Indonesia,Yes,King,USD$ 720.22,Website,2,2.0
52282,1.0,Changi,January,May,4.0,May,6.0,China,Yes,King,,Email,2,1.0
86698,1.0,Orchard,February,January,4.0,January,5.0,China,Yes,,SGD$ 722.63,Website,1,1.0
100938,1.0,Orchard,September,January,16.0,January,17.0,China,Yes,King,USD$ 1009.66,Email,1,2.0
102445,1.0,Changi,July,October,30.0,November,1.0,China,Yes,,SGD$ 869.41,Website,2,2.0
61186,0.0,Changi,May,March,10.0,March,12.0,Japan,Yes,King,SGD$ 838.73,Phone,2,2.0
25068,1.0,Orchard,March,December,20.0,December,22.0,Indonesia,Yes,Queen,SGD$ 906.84,Email,1,0.0
12399,1.0,Orchard,May,May,17.0,May,19.0,China,Yes,Queen,USD$ 714.98,Email,2,1.0
24743,0.0,Changi,April,March,12.0,March,14.0,Japan,Yes,King,,Email,one,2.0
4986,1.0,Changi,September,April,8.0,April,10.0,China,Yes,King,USD$ 704.7,Agent,two,0.0
91589,1.0,Changi,October,June,15.0,June,17.0,China,Yes,King,,Website,2,0.0
116333,1.0,Changi,February,August,7.0,August,9.0,China,Yes,,USD$ 708.57,Website,1,0.0
62316,1.0,Orchard,January,May,22.0,May,24.0,Australia,Yes,Queen,USD$ 797.45,Email,1,0.0
66357,0.0,Changi,January,March,20.0,March,22.0,China,Yes,King,SGD$ 949.38,Website,1,2.0
61764,0.0,Changi,November,November,5.0,November,6.0,China,Yes,,USD$ 331.08,Website,one,1.0
84782,0.0,Changi,September,August,21.0,August,22.0,Indonesia,Yes,King,USD$ 684.95,Email,2,1.0
104443,1.0,Changi,January,May,27.0,May,29.0,India,Yes,Queen,SGD$ 649.18,Website,1,0.0
112490,0.0,Changi,May,November,26.0,November,28.0,Australia,Yes,,USD$ 640.32,Website,1,2.0
112444,1.0,Orchard,February,August,26.0,August,28.0,Australia,Yes,King,,Email,2,2.0
66428,0.0,Changi,September,October,2.0,October,4.0,China,Yes,,USD$ 681.9,Website,1,0.0
92575,1.0,Changi,January,February,20.0,February,22.0,Malaysia,Yes,King,USD$ 713.78,Email,1,0.0
29180,1.0,Changi,July,December,29.0,January,2.0,China,Yes,King,USD$ 723.95,Website,1,2.0
27367,1.0,Changi,April,July,31.0,August,14.0,Indonesia,Yes,Single,,Agent,1,1.0
77350,1.0,Changi,May,OctOber,15.0,October,17.0,Japan,Yes,Single,,Email,1,1.0
59774,0.0,Orchard,April,May,21.0,May,23.0,India,Yes,Single,SGD$ 623.09,Email,1,0.0
54683,0.0,Orchard,March,November,17.0,November,18.0,Australia,Yes,,USD$ 1016.77,Website,1,0.0
10160,0.0,Changi,April,March,11.0,March,13.0,Indonesia,Yes,King,SGD$ 984.84,Website,1,1.0
33014,0.0,Changi,April,April,5.0,April,7.0,China,Yes,Single,,Website,1,0.0
37190,1.0,Changi,October,June,12.0,June,13.0,China,Yes,King,SGD$ 836.2,Email,2,0.0
64776,0.0,Changi,May,July,9.0,July,11.0,China,Yes,King,SGD$ 854.39,Website,2,1.0
37175,0.0,Changi,February,October,10.0,October,11.0,China,Yes,King,SGD$ 930.65,Email,1,1.0
112780,0.0,Changi,January,April,11.0,April,12.0,Indonesia,Yes,King,SGD$ 899.21,Email,2,0.0
17858,1.0,Orchard,March,July,20.0,July,21.0,China,Yes,King,,Website,1,1.0
9611,0.0,Changi,January,May,3.0,May,6.0,China,Yes,King,SGD$ 800.18,Email,1,0.0
23539,0.0,Changi,July,July,29.0,July,31.0,Australia,Yes,,USD$ 683.54,Agent,2,0.0
106895,0.0,Orchard,April,April,1.0,April,2.0,India,Yes,King,SGD$ 1321.6,Website,2,1.0
30135,1.0,Changi,December,March,23.0,March,26.0,Indonesia,Yes,Single,USD$ 433.04,Website,1,1.0
19257,1.0,Changi,October,April,10.0,April,12.0,Indonesia,Yes,Single,SGD$ 592.98,Email,one,1.0
93118,0.0,Changi,March,February,14.0,February,16.0,India,Yes,King,,Website,2,2.0
36781,1.0,Orchard,September,December,3.0,December,5.0,China,Yes,King,SGD$ 1479.87,Website,2,1.0
87197,1.0,Orchard,May,March,24.0,March,25.0,China,Yes,King,USD$ 1068.03,Email,2,2.0
74798,0.0,Orchard,March,March,3.0,March,4.0,China,No,,SGD$ 1358.49,Website,1,0.0
36376,0.0,Changi,April,July,3.0,July,5.0,Indonesia,Yes,King,SGD$ 811.15,Phone,one,1.0
50959,1.0,Changi,March,May,24.0,May,-26.0,China,Yes,King,SGD$ 847.46,Email,2,0.0
65259,1.0,Changi,October,June,15.0,June,17.0,China,Yes,King,USD$ 724.71,Website,2,2.0
88139,1.0,Changi,April,April,22.0,April,23.0,China,Yes,,SGD$ 817.48,Website,2,1.0
68258,0.0,Orchard,July,July,14.0,July,15.0,Indonesia,Yes,Queen,,Website,2,1.0
69418,1.0,Changi,March,April,9.0,April,11.0,Indonesia,Yes,King,USD$ 716.95,Website,two,1.0
111950,0.0,Changi,November,February,19.0,February,21.0,China,Yes,King,,Email,2,0.0
85458,0.0,Orchard,May,June,2.0,June,5.0,India,Yes,King,USD$ 995.27,Agent,1,2.0
86319,1.0,Changi,February,December,8.0,December,10.0,China,Yes,King,SGD$ 988.46,Website,2,2.0
105350,0.0,Changi,September,September,8.0,September,13.0,Australia,Yes,,USD$ 693.67,Email,2,2.0
112522,0.0,Orchard,June,April,29.0,May,1.0,China,Yes,King,,Website,2,2.0
11468,1.0,Changi,August,June,23.0,June,24.0,Indonesia,Yes,King,USD$ 727.38,Agent,1,2.0
56438,1.0,Changi,June,October,2.0,October,4.0,Indonesia,Yes,King,SGD$ 904.73,Agent,2,1.0
67193,1.0,Changi,April,September,14.0,September,16.0,China,Yes,King,USD$ 719.14,Email,2,0.0
45345,1.0,Changi,June,November,4.0,November,5.0,China,Yes,King,SGD$ 804.17,Website,2,0.0
83401,0.0,Changi,July,June,26.0,June,28.0,Indonesia,Yes,,USD$ 655.75,Website,1,2.0
17568,1.0,Orchard,September,December,28.0,December,29.0,India,Yes,Queen,USD$ 812.48,Email,1,1.0
65526,0.0,Changi,August,January,2.0,January,3.0,Indonesia,Yes,Queen,USD$ 574.42,Website,1,0.0
17885,1.0,Changi,March,September,24.0,September,26.0,China,Yes,King,,Website,1,1.0
112981,0.0,Orchard,April,March,13.0,March,14.0,India,Yes,King,,Website,1,1.0
85640,1.0,Changi,September,August,15.0,August,17.0,Malaysia,Yes,King,SGD$ 877.01,Website,2,1.0
42734,0.0,Changi,January,October,28.0,October,29.0,Japan,Yes,King,SGD$ 979.35,Website,two,2.0
107654,0.0,Changi,January,May,15.0,May,17.0,China,Yes,King,,Email,2,0.0
11368,0.0,Changi,November,January,6.0,January,8.0,Indonesia,Yes,King,SGD$ 992.81,Email,1,0.0
36895,0.0,Orchard,January,August,8.0,August,10.0,Indonesia,Yes,King,SGD$ 1394.0,Email,2,2.0
39041,0.0,Orchard,May,June,3.0,June,5.0,India,Yes,Single,USD$ 514.47,Website,one,0.0
70329,0.0,Orchard,June,June,6.0,June,-8.0,Australia,Yes,Queen,SGD$ 1159.79,Website,1,1.0
83056,0.0,Orchard,June,September,17.0,October,15.0,Japan,Yes,King,SGD$ 1488.98,Email,2,1.0
69237,1.0,Orchard,June,May,10.0,May,-12.0,China,Yes,King,SGD$ 1354.22,Email,1,0.0
7032,1.0,Changi,April,October,8.0,October,9.0,China,Yes,King,,Website,2,0.0
49880,0.0,Changi,October,October,9.0,October,11.0,China,Yes,King,SGD$ 949.1,Email,two,2.0
102185,0.0,Changi,December,July,4.0,July,6.0,Indonesia,Yes,King,SGD$ 856.99,Website,2,1.0
113970,1.0,Changi,September,May,30.0,May,31.0,China,Yes,,SGD$ 916.81,Website,2,2.0
49919,1.0,Orchard,March,May,13.0,May,15.0,Indonesia,Yes,King,,Phone,1,2.0
83232,1.0,Changi,November,February,18.0,February,20.0,Australia,Yes,King,,Website,1,0.0
54828,1.0,Changi,January,May,18.0,May,19.0,Singapore,Yes,King,USD$ 664.76,Email,2,1.0
53580,0.0,Changi,November,October,22.0,October,-24.0,Singapore,Yes,,SGD$ 781.94,Phone,2,0.0
30470,1.0,Changi,April,September,23.0,September,25.0,China,Yes,King,,Website,1,1.0
83958,1.0,Changi,October,August,14.0,August,15.0,India,Yes,King,USD$ 661.96,Website,2,1.0
107585,0.0,Orchard,January,January,25.0,January,26.0,China,Yes,King,SGD$ 1467.04,Website,1,1.0
9536,1.0,Changi,March,April,15.0,April,16.0,Malaysia,Yes,Single,,Website,one,1.0
39750,1.0,Changi,December,September,5.0,September,6.0,India,Yes,King,USD$ 638.64,Email,2,0.0
118964,0.0,Changi,February,October,6.0,October,7.0,China,Yes,King,SGD$ 973.92,Website,2,1.0
7076,0.0,Orchard,June,August,31.0,September,1.0,India,Yes,Single,SGD$ 729.51,Phone,1,1.0
66268,0.0,Orchard,May,July,14.0,July,17.0,India,Yes,Queen,SGD$ 1041.43,Website,1,1.0
111815,0.0,Orchard,October,November,8.0,November,10.0,China,Yes,Queen,USD$ 750.46,Website,1,0.0
68902,1.0,Changi,November,May,27.0,May,29.0,Australia,Yes,Queen,SGD$ 720.54,Agent,1,0.0
7043,0.0,Changi,January,February,3.0,February,4.0,China,Yes,King,SGD$ 824.62,Website,2,0.0
26781,0.0,Changi,February,July,28.0,July,31.0,Japan,Yes,Single,USD$ 391.49,Agent,1,1.0
113753,1.0,Changi,February,September,21.0,September,22.0,China,Yes,King,,Email,1,0.0
37804,0.0,Orchard,January,December,18.0,December,19.0,China,Yes,,SGD$ 1433.09,Website,1,0.0
13922,1.0,Changi,November,April,14.0,April,17.0,China,Yes,King,SGD$ 996.63,Agent,1,1.0
74555,0.0,Changi,October,September,28.0,September,29.0,India,Yes,King,,Agent,2,0.0
117857,1.0,Changi,November,January,22.0,January,23.0,China,Yes,King,SGD$ 833.71,Agent,1,0.0
79210,1.0,Changi,September,April,19.0,April,21.0,China,Yes,,SGD$ 844.05,Website,2,0.0
9722,0.0,Orchard,April,November,18.0,November,19.0,Australia,No,King,,Website,2,2.0
77209,1.0,Orchard,October,January,28.0,January,29.0,China,Yes,Single,SGD$ 693.78,Email,two,0.0
14435,0.0,Orchard,July,July,31.0,August,1.0,India,Yes,King,,Phone,two,0.0
108090,0.0,Changi,July,January,21.0,January,24.0,Indonesia,Yes,,USD$ 604.87,Phone,2,2.0
88677,1.0,Orchard,September,April,8.0,April,10.0,Indonesia,Yes,,SGD$ 1118.91,Website,2,1.0
52621,0.0,Orchard,March,December,30.0,January,3.0,China,Yes,King,SGD$ 1209.24,Email,2,0.0
95809,1.0,Changi,October,September,1.0,September,3.0,China,Yes,King,,Email,2,1.0
44590,1.0,Changi,July,February,26.0,February,28.0,Indonesia,Yes,Queen,USD$ 528.29,Website,2,1.0
12647,0.0,Orchard,December,October,23.0,October,25.0,Japan,Yes,Queen,SGD$ 1029.34,Email,1,0.0
90568,1.0,Orchard,July,July,16.0,July,18.0,China,Yes,Single,SGD$ 697.5,Website,1,0.0
9028,0.0,Orchard,January,September,7.0,September,-15.0,Australia,Yes,King,SGD$ 1241.8,Email,1,0.0
49655,0.0,Changi,July,September,10.0,September,11.0,Singapore,Yes,Single,,Website,1,1.0
33055,0.0,Changi,September,March,13.0,March,14.0,China,No,Queen,USD$ 469.68,Website,2,1.0
17751,0.0,Changi,November,August,15.0,August,19.0,Indonesia,Yes,King,USD$ 598.21,Website,2,2.0
3573,0.0,Changi,October,February,14.0,February,18.0,Singapore,Yes,Queen,USD$ 449.77,Website,1,1.0
66254,0.0,Changi,November,April,5.0,April,7.0,China,Yes,King,USD$ 659.64,Phone,1,1.0
15665,0.0,Changi,May,DecembEr,12.0,December,13.0,India,Yes,King,SGD$ 813.5,Website,1,1.0
8085,1.0,Orchard,April,May,18.0,May,20.0,Indonesia,Yes,,USD$ 570.71,Agent,1,1.0
31464,1.0,Changi,September,October,13.0,October,-16.0,China,Yes,,USD$ 657.32,Website,1,1.0
24233,0.0,Changi,April,March,2.0,March,4.0,Singapore,Yes,King,,Website,2,2.0
86740,0.0,Changi,October,December,25.0,December,27.0,Indonesia,Yes,Queen,SGD$ 736.93,Agent,1,1.0
34634,1.0,Changi,November,March,20.0,March,-21.0,Indonesia,Yes,King,USD$ 610.78,Agent,two,0.0
76472,0.0,Changi,June,March,11.0,March,12.0,Singapore,Yes,King,,Website,1,2.0
113620,0.0,Orchard,April,August,31.0,September,1.0,Indonesia,Yes,King,SGD$ 1317.56,Email,1,1.0
104550,0.0,Changi,September,April,6.0,April,7.0,China,Yes,,USD$ 647.61,Phone,1,0.0
116125,1.0,Changi,August,September,25.0,September,27.0,Singapore,Yes,King,SGD$ 888.1,Website,1,1.0
96666,1.0,Orchard,April,April,12.0,April,14.0,China,Yes,King,,Website,two,2.0
1490,1.0,Orchard,May,May,2.0,May,-4.0,India,Yes,Queen,SGD$ 1046.98,Website,1,1.0
13730,1.0,Changi,October,May,22.0,May,24.0,Japan,Yes,,SGD$ 882.08,Email,2,0.0
29030,0.0,Changi,April,April,22.0,April,24.0,Japan,Yes,,SGD$ 610.02,Phone,2,0.0
91766,1.0,Orchard,August,August,10.0,August,18.0,China,Yes,,SGD$ 1010.98,Website,2,1.0
61864,0.0,Changi,May,August,13.0,August,14.0,Indonesia,Yes,King,USD$ 587.17,Email,1,0.0
79236,0.0,Changi,January,November,17.0,November,18.0,Indonesia,Yes,King,,Email,2,0.0
82264,0.0,Changi,June,July,27.0,July,28.0,Indonesia,Yes,King,,Email,1,0.0
109148,0.0,Orchard,July,July,15.0,July,-17.0,India,Yes,,USD$ 633.84,Phone,1,1.0
62257,0.0,Orchard,August,April,5.0,April,7.0,Australia,Yes,Queen,SGD$ 1148.74,Website,1,0.0
84535,0.0,Orchard,July,September,26.0,September,28.0,Australia,Yes,King,SGD$ 1207.1,Website,1,1.0
33746,1.0,Orchard,July,July,12.0,July,14.0,Indonesia,Yes,Single,SGD$ 758.15,Agent,one,1.0
106563,0.0,Changi,May,February,6.0,February,8.0,Singapore,Yes,King,USD$ 629.41,Email,2,1.0
50008,1.0,Orchard,March,August,26.0,August,30.0,China,Yes,Queen,SGD$ 1029.79,Website,1,1.0
111674,0.0,Orchard,February,August,15.0,August,17.0,China,Yes,,SGD$ 640.48,Website,1,1.0
88646,0.0,Changi,October,July,14.0,July,16.0,Japan,Yes,Single,USD$ 415.57,Website,1,0.0
29298,1.0,Changi,February,May,11.0,May,12.0,China,Yes,King,SGD$ 893.7,Website,2,2.0
86087,0.0,Orchard,April,February,7.0,February,9.0,China,No,King,USD$ 981.76,Website,2,2.0
73247,1.0,Changi,January,April,15.0,April,16.0,Australia,Yes,,SGD$ 969.59,Website,one,0.0
5083,1.0,Orchard,August,August,1.0,August,3.0,China,Yes,King,USD$ 1090.76,Website,two,1.0
30160,0.0,Changi,June,August,29.0,August,30.0,India,Yes,King,,Website,2,0.0
37762,0.0,Orchard,October,April,14.0,April,16.0,China,Yes,Single,,Agent,1,0.0
79176,1.0,Changi,November,January,26.0,January,28.0,Indonesia,Yes,King,USD$ 620.38,Agent,1,2.0
65636,0.0,Changi,March,June,12.0,June,13.0,India,Yes,King,SGD$ 830.45,Email,2,1.0
52549,0.0,Orchard,January,April,12.0,April,14.0,China,Yes,King,SGD$ 1329.89,Agent,2,0.0
2867,0.0,Changi,November,April,19.0,April,22.0,India,Yes,Single,USD$ 299.96,Email,1,1.0
89841,1.0,Changi,October,May,16.0,May,17.0,China,Yes,King,,Website,1,2.0
23072,0.0,Orchard,January,November,10.0,November,11.0,Australia,Yes,,USD$ 964.9,Website,2,1.0
35708,1.0,Orchard,April,June,15.0,June,17.0,China,Yes,Single,SGD$ 744.33,Email,1,1.0
37867,0.0,Orchard,November,April,30.0,May,-1.0,Japan,Yes,,USD$ 906.21,Website,2,0.0
113941,0.0,Changi,November,July,2.0,July,4.0,Indonesia,Yes,Single,,Website,1,0.0
107,1.0,Orchard,August,May,15.0,May,16.0,China,Yes,King,USD$ 918.7,Website,2,1.0
32921,1.0,Changi,January,July,20.0,July,21.0,China,Yes,King,USD$ 595.72,Phone,one,1.0
66045,0.0,Changi,July,February,26.0,February,28.0,Japan,Yes,King,USD$ 606.22,Phone,2,1.0
27649,0.0,Changi,September,November,12.0,November,13.0,China,Yes,,USD$ 642.77,Website,2,2.0
81462,0.0,Changi,September,September,23.0,September,25.0,Indonesia,Yes,,SGD$ 979.77,Website,two,2.0
114454,0.0,Changi,August,August,1.0,August,2.0,Indonesia,Yes,King,USD$ 681.55,Email,1,1.0
